Time	Thermocouple1	Thermocouple2	Thermocouple3	Thermocouple4	Thermocouple5	Thermocouple6	Thermocouple7	Thermocouple8	Thermocouple9	Thermocouple10	Thermocouple11	Thermocouple12	Thermocouple13	Thermocouple14
seconds	Celsius	Celsius	Celsius	Celsius	Celsius	Celsius	Celsius	Celsius	Celsius	Celsius	Celsius	Celsius	Celsius	Celsius
1398.131	30.82807	30.72783	30.5019	30.22045	29.89013	29.29188	28.71198	28.14677	27.62191	27.27324	26.60892	26.26025	25.80881	
1400.63	30.93539	30.78499	30.52325	30.21663	29.88631	29.2954	28.73018	28.1723	27.65846	27.31345	26.65282	26.28946	25.82334	
1403.13	31.06075	30.88887	30.60205	30.28636	29.923	29.32475	28.77055	28.209	27.67682	27.33182	26.67117	26.31149	25.84904	
1405.63	30.98904	30.85656	30.60197	30.31564	29.95963	29.35771	28.7925	28.22361	27.70243	27.3611	26.69312	26.32976	25.86731	
1408.13	30.86361	30.76337	30.5446	30.26787	29.95223	29.36132	28.81445	28.24924	27.72437	27.3757	26.71873	26.34804	25.88192	
1410.63	31.02465	30.86351	30.58743	30.28606	29.96675	29.38318	28.83265	28.27844	27.74992	27.40859	26.73327	26.3589	25.88544	
1413.13	31.18577	31.00314	30.6984	30.35939	30.00705	29.40146	28.85093	28.29672	27.78287	27.42686	26.76622	26.39185	25.91105	
1415.63	31.10696	30.96732	30.70557	30.39977	30.04742	29.43082	28.87295	28.31874	27.80489	27.44888	26.78457	26.40653	25.94041	
1418.129	30.94214	30.85264	30.64104	30.37769	30.05837	29.46013	28.90592	28.33703	27.82317	27.47083	26.81019	26.43215	25.95502	
1420.629	30.94564	30.83466	30.60872	30.33724	30.02527	29.47473	28.91686	28.35898	27.84146	27.49279	26.82481	26.4431	25.97331	
1423.129	31.1784	31.00652	30.70178	30.38854	30.04354	29.47465	28.92412	28.37358	27.85974	27.5074	26.83942	26.46505	25.98425	
1425.629	31.28944	31.11039	30.80924	30.47663	30.11327	29.50035	28.94981	28.39927	27.88543	27.54043	26.86878	26.49441	26.00994	
