Time	Thermocouple1	Thermocouple2	Thermocouple3	Thermocouple4	Thermocouple5	Thermocouple6	Thermocouple7	Thermocouple8	Thermocouple9	Thermocouple10	Thermocouple11	Thermocouple12	Thermocouple13	Thermocouple14
seconds	Celsius	Celsius	Celsius	Celsius	Celsius	Celsius	Celsius	Celsius	Celsius	Celsius	Celsius	Celsius	Celsius	Celsius
19000.788	22.76933	22.62072	22.40623	22.42491	22.51975	22.47668	22.39155	22.38917	22.49636	22.48567	22.47215	22.57144	22.71735	22.65785
19003.28825	22.80611	22.65016	22.43934	22.45067	22.54185	22.50244	22.41732	22.39659	22.50378	22.48942	22.47589	22.56784	22.70641	22.65426
19005.7885	22.85733	22.69771	22.4612	22.47988	22.57472	22.52431	22.4245	22.40744	22.51464	22.49294	22.47575	22.5677	22.70627	22.6431
19008.28875	22.91239	22.72707	22.50158	22.50924	22.59675	22.55734	22.44652	22.42212	22.51097	22.4856	22.47208	22.55302	22.69159	22.62842
19010.789	22.94542	22.77846	22.53094	22.53493	22.62978	22.59037	22.46855	22.4368	22.53299	22.50395	22.46841	22.56036	22.69526	22.63943
19013.28925	22.98205	22.81141	22.57491	22.56789	22.65172	22.60498	22.48315	22.4514	22.54026	22.50755	22.47934	22.55661	22.6805	22.61733
19015.7885	23.0371	22.85178	22.60427	22.6156	22.68843	22.63801	22.51618	22.47342	22.55494	22.51489	22.47567	22.55661	22.6805	22.60999
19018.28875	23.09201	22.88835	22.63716	22.64115	22.71765	22.65989	22.53073	22.4843	22.56947	22.51841	22.48654	22.5638	22.67668	22.61351
19020.789	23.13973	22.93973	22.6812	22.67419	22.75435	22.69292	22.55275	22.50632	22.58415	22.52942	22.48287	22.56013	22.67301	22.59516
19023.28925	23.18377	22.98011	22.71424	22.70722	22.78371	22.72963	22.57477	22.521	22.58415	22.52942	22.48287	22.56013	22.66934	22.58782
19025.7895	23.2242	23.02421	22.76201	22.73297	22.81681	22.75905	22.59685	22.52473	22.60257	22.54784	22.48294	22.56387	22.66941	22.59156
19028.28975	23.25343	23.04976	22.7839	22.76586	22.84236	22.77726	22.61873	22.54295	22.61344	22.55136	22.4938	22.56373	22.66926	22.59141
19030.79	23.31215	23.10482	22.82794	22.80991	22.88273	22.81764	22.6481	22.57965	22.63546	22.56237	22.50114	22.56373	22.66192	22.5804
19033.28925	23.35612	23.14511	22.86824	22.83919	22.91936	22.85059	22.67004	22.59058	22.65006	22.57331	22.50106	22.57099	22.66552	22.56932
19035.7895	23.40758	23.18556	22.89767	22.87597	22.94146	22.86902	22.69214	22.60167	22.66482	22.58073	22.51949	22.57841	22.65825	22.57306
19038.28975	23.44421	23.21852	22.92329	22.90159	22.97809	22.90198	22.71041	22.62362	22.67208	22.59166	22.51207	22.57466	22.65818	22.56565
19040.79	23.49918	23.26249	22.96726	22.94556	23.01471	22.9386	22.74704	22.64556	22.68669	22.59893	22.51567	22.57826	22.6581	22.55823
19043.29025	23.55057	23.31387	23.0113	22.98226	23.04774	22.96797	22.76172	22.66024	22.70504	22.60994	22.52668	22.57826	22.65443	22.54722
19045.7905	23.59828	23.35057	23.04433	23.01162	23.07711	22.99366	22.78374	22.67492	22.72339	22.62095	22.53769	22.5856	22.66544	22.55456
19048.29075	23.64959	23.39821	23.08096	23.04458	23.11006	23.02294	22.80569	22.68953	22.73432	22.62454	22.53394	22.57818	22.64701	22.54347
19050.79	23.69355	23.4385	23.11391	23.07386	23.14668	23.05222	22.8313	22.7078	22.76361	22.64282	22.54488	22.59279	22.66162	22.53973
19053.29025	23.7155	23.47146	23.1542	23.10681	23.16496	23.0705	22.8459	22.72974	22.77455	22.65375	22.55215	22.59638	22.6542	22.53231
19055.7905	23.76674	23.51536	23.1871	23.14705	23.20519	23.11807	22.88981	22.7553	22.78908	22.67929	22.56667	22.60357	22.65772	22.5395
19058.29075	23.82546	23.56307	23.22747	23.18008	23.2419	23.14376	22.90082	22.77365	22.80376	22.68663	22.57035	22.60724	22.65405	22.52482
19060.791	23.88045	23.61072	23.26411	23.21305	23.27854	23.1804	22.93012	22.80295	22.81837	22.69023	22.57028	22.60717	22.64664	22.52842
19063.29125	23.90607	23.64368	23.29707	23.24601	23.31516	23.21703	22.95573	22.81388	22.84032	22.71218	22.58855	22.62178	22.65391	22.52467
19065.7915	23.94636	23.67663	23.33369	23.28263	23.34444	23.24631	22.98135	22.83949	22.86594	22.72679	22.59949	22.62538	22.66485	22.5246
19068.29075	24.00134	23.7206	23.37398	23.31925	23.3774	23.26826	23.01063	22.85777	22.8732	22.73038	22.61043	22.63631	22.66844	22.5282
19070.791	24.04165	23.77192	23.40695	23.35222	23.41036	23.30856	23.0436	22.88339	22.90616	22.75233	22.62871	22.64358	22.67204	22.5318
19073.29125	24.1113	23.81221	23.45092	23.38885	23.44699	23.33418	23.06187	22.90534	22.92811	22.77428	22.6323	22.65819	22.67196	22.53539
19075.7915	24.148	23.85258	23.49496	23.42554	23.48736	23.36721	23.10591	22.93103	22.94647	22.79631	22.64699	22.6692	22.68298	22.52806
19078.29175	24.19564	23.90022	23.53525	23.46584	23.53133	23.4075	23.12052	22.95297	22.96474	22.80724	22.66159	22.67647	22.68658	22.52798
19080.792	24.23594	23.94052	23.56821	23.4988	23.56061	23.4478	23.15714	22.98226	22.99035	22.82918	22.67252	22.6874	22.69751	22.5279
19083.29225	24.27984	23.98075	23.60478	23.53536	23.59351	23.46969	23.17169	22.9968	23.00856	22.84372	22.68706	22.69092	22.70103	22.53877
19085.7915	24.34569	24.02825	23.64493	23.56818	23.61531	23.5025	23.19716	23.02228	23.03036	22.85818	22.69785	22.70171	22.69347	22.52387
19088.29175	24.3639	24.06481	23.67782	23.60107	23.65554	23.53539	23.23005	23.03682	23.05223	22.87271	22.71972	22.71625	22.71167	22.53473
19090.792	24.42614	24.10502	23.70703	23.64495	23.69576	23.5646	23.25559	23.05868	23.06677	22.88725	22.71958	22.72344	22.71153	22.53091
19093.29225	24.47745	24.149	23.75468	23.68526	23.72873	23.60858	23.29222	23.09532	23.08872	22.90186	22.73052	22.72704	22.71146	22.52717
19095.7925	24.53235	24.2039	23.79856	23.72548	23.76894	23.64145	23.31409	23.11718	23.11059	22.9274	22.74505	22.74524	22.72232	22.53436
19098.29275	24.57632	24.25154	23.84253	23.75844	23.80924	23.68175	23.35072	23.1428	23.13256	22.93468	22.756	22.7562	22.72593	22.5233
19100.793	24.61669	24.28824	23.87923	23.80248	23.84594	23.70744	23.37641	23.15748	23.16559	22.97139	22.78169	22.76721	22.74061	22.54165
19103.29225	24.65685	24.32105	23.9047	23.82061	23.86775	23.73291	23.39454	23.17194	23.18005	22.97484	22.78515	22.77066	22.7404	22.54143
19105.7925	24.69355	24.36142	23.94875	23.86098	23.90812	23.77328	23.42757	23.2013	23.20574	23.00053	22.81084	22.78901	22.75141	22.53776
19108.29275	24.75207	24.41261	23.98525	23.89381	23.94462	23.80611	23.45306	23.23046	23.23488	23.02233	22.8253	22.7998	22.7622	22.55222
19110.793	24.80337	24.4529	24.02921	23.93777	23.97757	23.84273	23.48234	23.25974	23.25316	23.03694	22.83624	22.81808	22.76579	22.55215
19113.29325	24.83992	24.50046	24.06943	23.97799	24.02146	23.88295	23.51889	23.28161	23.27503	23.05147	22.84343	22.82527	22.76931	22.55566
19115.7935	24.88755	24.52974	24.10605	24.01829	24.05808	23.90857	23.54817	23.30722	23.29331	23.06975	22.86538	22.84355	22.76924	22.54825
19118.29375	24.94981	24.59566	24.15729	24.05852	24.09831	23.94513	23.57373	23.33645	23.31885	23.08428	22.87624	22.84707	22.77643	22.55545
19120.793	24.99379	24.62497	24.19027	24.09516	24.13495	23.98177	23.6067	23.36942	23.3298	23.10256	22.88351	22.85801	22.78003	22.55538
19123.29325	25.04502	24.67987	24.23416	24.13538	24.16783	24.01465	23.63958	23.38762	23.36267	23.12443	22.90904	22.86886	22.79456	22.55522
19125.7935	25.09265	24.7275	24.27078	24.16833	24.21547	24.05494	23.67253	23.42057	23.38462	23.14271	22.91998	22.87613	22.79449	22.56616
19128.29375	25.12555	24.76406	24.31835	24.21224	24.2557	24.08783	23.70175	23.44612	23.41017	23.16458	22.94553	22.89067	22.82003	22.56968
19130.794	25.16584	24.79702	24.34397	24.24519	24.28499	24.12079	23.73471	23.46807	23.43212	23.18653	22.9528	22.91629	22.82363	22.56961
19133.29425	25.22082	24.85566	24.38426	24.28915	24.32894	24.16842	23.76032	23.49367	23.45773	23.20481	22.97107	22.91989	22.81989	22.56954
19135.7945	25.29775	24.90323	24.4355	24.32572	24.36551	24.20499	23.79688	23.52657	23.47594	23.21567	22.98194	22.93442	22.83809	22.58407
19138.29375	25.30494	24.93611	24.47205	24.37327	24.39839	24.23786	23.83343	23.55577	23.50515	23.23754	23.00381	22.94895	22.84895	22.58392
19140.794	25.37086	24.98368	24.51595	24.40617	24.43862	24.26709	23.86265	23.58133	23.51601	23.25942	23.011	22.96348	22.8488	22.58744
19143.29425	25.41851	25.024	24.55626	24.44281	24.47526	24.31107	23.89562	23.6143	23.5453	23.28137	23.02928	22.98176	22.86708	22.59104
19145.7945	25.45872	25.07522	24.60015	24.48302	24.51547	24.34027	23.92482	23.63249	23.57452	23.2959	23.04749	22.99263	22.87428	22.59824
19148.29475	25.53206	25.12653	24.6331	24.52332	24.56311	24.39158	23.96145	23.66178	23.60013	23.32886	23.0731	23.0109	22.88154	22.60917
19150.795	25.56501	25.16682	24.67707	24.56361	24.59607	24.42086	23.99073	23.69473	23.62575	23.34346	23.09138	23.02551	22.89615	22.61644
19153.29525	25.60883	25.21065	24.71355	24.60377	24.62521	24.45368	24.01988	23.71654	23.65489	23.36159	23.10217	23.03997	22.8996	22.61622
19155.7945	25.66383	25.24729	24.75386	24.63674	24.66919	24.49399	24.04918	23.75318	23.67684	23.39089	23.12779	23.04724	22.91788	22.62349
19158.29475	25.7188	25.29859	24.79783	24.68438	24.70949	24.53061	24.08581	23.77879	23.70613	23.40916	23.1424	23.06918	22.92514	22.63442
19160.795	25.75902	25.34982	24.84172	24.72459	24.75704	24.57083	24.12235	23.81534	23.73167	23.43471	23.1606	23.0984	22.94334	22.64161
19163.29525	25.79566	25.39013	24.8857	24.7649	24.78634	24.61114	24.15532	23.84096	23.75362	23.46033	23.17154	23.10566	22.94327	22.65255
19165.7955	25.85064	25.43043	24.91865	24.79786	24.82664	24.64042	24.18828	23.86291	23.77925	23.47128	23.1935	23.11662	22.9579	22.65249
19168.29575	25.89454	25.47433	24.95522	24.83442	24.8632	24.67332	24.2175	23.8958	23.8048	23.49315	23.21171	23.13482	22.96876	22.65602
19170.796	25.94209	25.51821	24.9991	24.87096	24.89608	24.71353	24.25037	23.92501	23.83401	23.5187	23.22624	23.1567	22.97962	22.66688
19173.29525	26.01536	25.57313	25.04668	24.9112	24.94732	24.74643	24.29061	23.9579	23.85589	23.54057	23.24811	23.16389	22.99416	22.67407
19175.7955	26.03716	25.61696	25.08316	24.95502	24.98014	24.78291	24.31608	23.97603	23.88503	23.5587	23.26624	23.18202	23.00495	22.67752
19178.29575	26.08479	25.65358	25.11978	24.99898	25.01676	24.8232	24.34903	23.99797	23.91432	23.58065	23.28085	23.2003	23.02323	22.68846
19180.796	26.12876	25.69754	25.15641	25.02093	25.05338	24.85249	24.37464	24.02726	23.9326	23.60627	23.31014	23.22225	23.03416	22.69206
19183.29625	26.18361	25.73404	25.19291	25.07578	25.10089	24.89266	24.41114	24.06743	23.96908	23.63541	23.33194	23.24038	23.04863	22.71019
19185.7965	26.23484	25.79628	25.24413	25.11233	25.14111	24.93654	24.44769	24.10031	23.99829	23.65361	23.35014	23.25858	23.05582	22.71738
19188.29675	26.27147	25.82924	25.28443	25.15629	25.1704	24.9695	24.47698	24.12225	24.02024	23.68657	23.37209	23.27319	23.06308	22.72831
19190.796	26.32263	25.86939	25.31724	25.18176	25.21055	25.00598	24.50612	24.15139	24.04571	23.70837	23.38655	23.29132	23.08856	22.75012
19193.29625	26.39597	25.93539	25.36856	25.23309	25.26187	25.05363	24.55377	24.18803	24.08601	23.73399	23.40483	23.31327	23.11051	22.74638
19195.7965	26.42885	25.9646	25.40878	25.2733	25.29474	25.08651	24.56829	24.21724	24.10055	23.74853	23.42671	23.3278	23.11403	22.75724
19198.29675	26.49484	26.01591	25.44908	25.31728	25.33138	25.12314	24.6086	24.24286	24.12617	23.78149	23.45233	23.34608	23.13231	22.76084
19200.797	26.47995	26.04873	25.48924	25.35377	25.37521	25.15963	24.64509	24.27201	24.15898	23.79227	23.45944	23.35687	23.14309	22.77163
19203.29725	26.4395	26.04498	25.51119	25.38305	25.41183	25.19258	24.68171	24.30864	24.1846	23.82891	23.48507	23.38616	23.16137	22.78991
19205.7975	26.39165	26.02282	25.51472	25.40126	25.42637	25.21814	24.7146	24.34153	24.22115	23.84711	23.51428	23.40803	23.17591	22.80077
19208.29675	26.36948	26.02268	25.52925	25.41213	25.43724	25.23634	24.74015	24.3634	24.23936	23.87266	23.52882	23.4189	23.18311	22.80797
19210.797	26.32161	25.99683	25.51809	25.41931	25.44443	25.25087	24.76202	24.39261	24.26491	23.89453	23.55436	23.42977	23.19397	22.81516
19213.29725	26.27743	25.96366	25.50326	25.4155	25.44795	25.25807	24.77656	24.41449	24.29045	23.90907	23.57256	23.45164	23.21584	22.81868
19215.7975	26.23324	25.93048	25.48844	25.40802	25.44047	25.25792	24.7911	24.43637	24.30866	23.93462	23.5871	23.46985	23.23038	22.83689
19218.29775	26.20374	25.91199	25.4883	25.40788	25.45134	25.26513	24.81665	24.45825	24.3342	23.96383	23.61265	23.49906	23.24858	22.8551
19220.798	26.17049	25.89342	25.46973	25.40032	25.44745	25.26858	24.82377	24.48373	24.35968	23.98564	23.63812	23.5172	23.26672	22.86222
19223.29825	26.14465	25.86758	25.46224	25.39283	25.43629	25.26475	24.83096	24.49458	24.37789	24.00385	23.65634	23.53541	23.28126	22.87676
