Time	Thermocouple1	Thermocouple2	Thermocouple3	Thermocouple4	Thermocouple5	Thermocouple6	Thermocouple7	Thermocouple8	Thermocouple9	Thermocouple10	Thermocouple11	Thermocouple12	Thermocouple13	Thermocouple14
seconds	Celsius	Celsius	Celsius	Celsius	Celsius	Celsius	Celsius	Celsius	Celsius	Celsius	Celsius	Celsius	Celsius	Celsius
79244.78697	23.34889	23.2223	23.00781	23.01915	23.03692	22.97549	22.8243	22.74484	22.83735	22.7606	22.69569	22.73259	22.76839	22.62448
79247.28622	23.36041	23.23749	23.03401	23.04168	23.05945	22.99435	22.82848	22.75636	22.84521	22.76112	22.69621	22.72944	22.77258	22.625
79249.78647	23.36818	23.24894	23.04179	23.04945	23.07089	22.99846	22.83626	22.76781	22.84932	22.77257	22.70032	22.74089	22.76935	22.62911
79252.28672	23.39806	23.26413	23.06066	23.06832	23.09343	23.02099	22.85879	22.77199	22.86817	22.78041	22.71183	22.75607	22.77352	22.62594
79254.78697	23.43874	23.30481	23.09033	23.09432	23.10475	23.03965	22.88112	22.79065	22.87581	22.78438	22.70479	22.74536	22.77749	22.62257
79257.28722	23.4576	23.32734	23.12387	23.12419	23.13095	23.06585	22.89264	22.80217	22.87633	22.79224	22.71632	22.73854	22.77434	22.61208
79259.78747	23.49099	23.34973	23.13157	23.13556	23.157	23.07355	22.90768	22.81354	22.88404	22.79994	22.71669	22.74257	22.77104	22.60877
79262.28772	23.51706	23.37579	23.14662	23.15061	23.16105	23.08861	22.9154	22.81759	22.89175	22.80032	22.71339	22.75029	22.77508	22.6018
79264.78697	23.53953	23.40193	23.1801	23.16574	23.18352	23.1074	22.93419	22.83639	22.89954	22.80811	22.71751	22.75073	22.77552	22.60592
79267.28722	23.56559	23.41698	23.18781	23.1918	23.20958	23.11879	22.94558	22.8441	22.9109	22.81213	22.72153	22.75843	22.76854	22.60261
79269.78747	23.58064	23.43203	23.20654	23.20686	23.21729	23.13751	22.95329	22.84814	22.91862	22.81984	22.72558	22.74779	22.76157	22.59931
79272.28772	23.61051	23.45456	23.2254	23.21838	23.23615	23.16004	22.97215	22.85966	22.92648	22.82403	22.72977	22.75932	22.76576	22.59615
79274.78797	23.62549	23.47321	23.24404	23.23702	23.24746	23.17135	22.98712	22.86729	22.93778	22.83167	22.73373	22.76329	22.7734	22.60379
79277.28822	23.64054	23.49193	23.26277	23.24841	23.26985	23.19007	22.99851	22.88235	22.94916	22.84305	22.74511	22.76366	22.77744	22.60049
79279.78847	23.6702	23.52158	23.27774	23.27439	23.29583	23.20871	23.01348	22.90099	22.96415	22.85069	22.75276	22.77497	22.77774	22.6008
79282.28772	23.68525	23.54031	23.30747	23.29678	23.31088	23.22376	23.02486	22.9087	22.96817	22.86206	22.75678	22.779	22.78176	22.60115
79284.78797	23.70764	23.55536	23.31885	23.31183	23.33328	23.23515	23.03624	22.92008	22.97588	22.8661	22.76082	22.77937	22.77846	22.59785
79287.28822	23.75573	23.58876	23.34492	23.33056	23.34833	23.26121	23.06231	22.93881	22.97992	22.87014	22.75385	22.77974	22.77149	22.59455
79289.78847	23.76695	23.611	23.35247	23.34912	23.36323	23.27611	23.06252	22.93535	22.9985	22.87036	22.76876	22.79464	22.77906	22.59845
79292.28872	23.79676	23.6298	23.38595	23.36792	23.38569	23.29123	23.08132	22.96149	23.00262	22.88183	22.76921	22.78775	22.77951	22.58788
79294.78897	23.81909	23.65947	23.40461	23.39392	23.40436	23.31357	23.09998	22.98015	23.01393	22.89314	22.78052	22.80274	22.78348	22.59186
79297.28922	23.84139	23.68177	23.42324	23.41255	23.42665	23.32852	23.11127	22.98777	23.02524	22.8971	22.79182	22.80303	22.78745	22.58848
79299.78847	23.86011	23.69682	23.44563	23.43494	23.44905	23.34724	23.13366	22.99915	23.04027	22.9048	22.79218	22.79971	22.7878	22.59618
79302.28872	23.87517	23.71554	23.45702	23.44633	23.46043	23.3623	23.14137	23.01053	23.04065	22.91251	22.79622	22.80743	22.78817	22.58554
79304.78897	23.89756	23.72693	23.47207	23.45771	23.46814	23.38102	23.15643	23.02559	23.05203	22.92022	22.80394	22.81147	22.79222	22.58958
79307.28922	23.92723	23.7566	23.49073	23.48004	23.49047	23.39601	23.17509	23.0369	23.07435	22.92787	22.80791	22.82278	22.79619	22.58254
79309.78947	23.94587	23.77524	23.50937	23.49501	23.51646	23.40732	23.19006	23.0372	23.0673	22.92816	22.80453	22.81206	22.78547	22.58283
79312.28972	23.96452	23.79021	23.52068	23.50631	23.51675	23.41862	23.19769	23.05217	23.08596	22.9358	22.81585	22.81604	22.79678	22.5758
79314.78997	23.97949	23.80152	23.53932	23.52129	23.53539	23.44093	23.20533	23.06348	23.09358	22.95076	22.82346	22.81631	22.78972	22.58342
79317.28922	24.0054	23.82743	23.55422	23.53619	23.55763	23.45216	23.21656	23.06736	23.09749	22.96201	22.83105	22.83124	22.80098	22.58733
79319.78947	24.04975	23.85343	23.58022	23.56586	23.57996	23.47449	23.23889	23.09336	23.11979	22.96964	22.84601	22.84253	22.8086	22.59495
79322.28972	24.06098	23.87566	23.59878	23.58442	23.60587	23.50039	23.26112	23.10459	23.12369	22.98454	22.84623	22.85376	22.81249	22.58783
79324.78997	24.10166	23.91267	23.62846	23.61043	23.63187	23.51906	23.27611	23.12325	23.14968	22.99585	22.85388	22.86141	22.81646	22.58814
79327.29022	24.11287	23.9349	23.65068	23.63632	23.63941	23.54128	23.29099	23.13813	23.1499	22.99974	22.86143	22.85429	22.81668	22.59202
79329.79047	24.13887	23.95356	23.66934	23.65131	23.65807	23.54893	23.30965	23.15312	23.16488	23.01472	22.87274	22.86559	22.82432	22.60333
